Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crystal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Crystal
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus White Gem Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of White Gem
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Ice
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Zinc Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Zinc
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Blue Gem Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Blue Gem
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Nitrogen
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Tungsten Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tungsten
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Dark Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Dark Iron
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Dense Coal Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Sandstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fossil Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nuclear Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fire Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Snow Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ice Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fire Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black/White Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metal Mesh Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Nitrogen Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Volcanic Rock Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbon Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbon Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ash Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Brown Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Brown Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mercury Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Venus Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Venus Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ceres Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jupiter Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jupiter Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Angel Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block Update Detector
appliedenergistics2:item.ItemFacade:0, Cable Facade - Edged Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender-infused Obsidian
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burnt Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frosted Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Border Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Unstable Ingot Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gravel Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Border Stone (Alternate)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magical Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gravel Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Core
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond-Etched Computational Matrix
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender-Sand Alloy
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carved 'Eminence' Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.extrautils:pureLove.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bedrockium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (White Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Orange Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Magenta Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Light Blue Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Yellow Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Lime Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Pink Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Gray Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Light Gray Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Cyan Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Purple Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Blue Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Brown Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Green Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Red Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Stone Bricks (Black Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Oak Wood Planks (White Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Oak Wood Planks (Orange Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Oak Wood Planks (Magenta Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Oak Wood Planks (Light Blue Frequency)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Colored Oak Wood Planks (Yellow Frequency)
